GuideUID	TargetGene	Cell	Type	log2FC.D7	log2FC.D14
UID_072280	XRCC5	HAP1	SM	-0.539953496280268	-1.20708002635402
UID_072281	XRCC5	HAP1	SM	-0.44578149700736	-1.15812942809649
UID_072282	XRCC5	HAP1	SM	-0.184035886847762	-0.432376562042058
UID_072283	XRCC5	HAP1	SM	-0.670186427403645	-1.35600087375085
UID_072284	XRCC5	HAP1	PM	-3.72692189912533	-3.71392382292539
UID_072285	XRCC5	HAP1	SM	-0.475218930287234	-0.962964914885969
UID_072286	XRCC5	HAP1	SM	-1.26864806921748	-2.38027599423429
UID_072287	XRCC5	HAP1	SM	-0.80912626285109	-1.80609694087721
UID_072288	XRCC5	HAP1	SM	-2.93414322560702	-3.84304149932806
UID_072289	XRCC5	HAP1	SM	-3.45940694752368	-4.26415069828241
UID_072290	XRCC5	HAP1	SM	-0.117048463659203	-0.369704422329079
UID_072291	XRCC5	HAP1	SM	-1.02660679695874	-1.7916092597495
UID_072292	XRCC5	HAP1	SM	-1.65810748037725	-2.93062356282325
UID_072293	XRCC5	HAP1	SM	-2.87912189313257	-4.27397699632436
UID_072294	XRCC5	HAP1	SM	-2.64307052608785	-3.92428172372454
UID_072295	XRCC5	HAP1	PM	-4.00318483364931	-4.85702546220817
UID_072296	XRCC5	HAP1	SM	-0.116504307687815	-0.147799452092294
UID_072297	XRCC5	HAP1	SM	-1.24832372696644	-2.6865152358879
UID_072298	XRCC5	HAP1	SM	-1.33071657475698	-2.70268137254797
UID_072299	XRCC5	HAP1	SM	-2.29926131132463	-3.23102040999268
UID_072300	XRCC5	HAP1	SM	-3.07491381548822	-4.44232679196866
UID_072301	XRCC5	HAP1	SM	0.0328885924921665	-0.0334972944983692
UID_072302	XRCC5	HAP1	SM	-0.303244090354287	-0.884534495677025
UID_072303	XRCC5	HAP1	SM	-2.04340092260647	-3.30812015054788
UID_072304	XRCC5	HAP1	SM	-3.14745498599261	-4.35929002275904
UID_072305	XRCC5	HAP1	SM	-3.61342443737552	-4.83479231873193
UID_072306	XRCC5	HAP1	PM	-3.07849678513368	-3.72677412389319
UID_072307	XRCC5	HAP1	SM	-0.113585171620401	-0.337842550712831
UID_072308	XRCC5	HAP1	SM	-0.467599067795205	-1.01898436635393
UID_072309	XRCC5	HAP1	SM	-1.69087859994552	-2.52158246134251
UID_072310	XRCC5	HAP1	SM	-2.42096740758363	-4.36199384199582
UID_072311	XRCC5	HAP1	SM	-1.28166133752219	-2.36781720772189
UID_072312	XRCC5	HAP1	SM	-0.0450017030606539	-0.103445092487587
UID_072313	XRCC5	HAP1	SM	-0.645120213101659	-1.55220213735728
UID_072314	XRCC5	HAP1	SM	-0.74689684841808	-1.4502026177283
UID_072315	XRCC5	HAP1	SM	-1.17108223045544	-2.4564507709188
UID_072316	XRCC5	HAP1	SM	-2.96414118854966	-4.51776175424801
UID_072321	EEF1B2	HAP1	PM	-1.62746208151619	-2.69772838909081
UID_072322	EEF1B2	HAP1	SM	-0.212840037679774	-0.364778837561249
UID_072324	EEF1B2	HAP1	SM	-0.295083818099212	-0.51248004516401
UID_072325	EEF1B2	HAP1	SM	-0.150670516602667	-0.410348905305186
UID_072326	EEF1B2	HAP1	SM	-0.16900378100627	-0.62159570011113
UID_072327	EEF1B2	HAP1	SM	-0.226133298539023	-0.202426179304996
UID_072328	EEF1B2	HAP1	SM	0.0825454048804651	-0.000560728042554838
UID_072329	EEF1B2	HAP1	SM	-0.171219747601673	-0.368357083469651
UID_072330	EEF1B2	HAP1	SM	-0.399893839706499	-0.637910900473692
UID_072331	EEF1B2	HAP1	SM	-0.792084946040295	-1.31737285172142
UID_072332	EEF1B2	HAP1	PM	-0.929870961572835	-1.27766701674216
UID_072333	EEF1B2	HAP1	SM	0.0385591670957184	0.0961204734805154
UID_072334	EEF1B2	HAP1	SM	-0.266211718119453	-0.249438613793519
UID_072335	EEF1B2	HAP1	SM	-0.264947756757047	-0.330897616248901
UID_072336	EEF1B2	HAP1	SM	-0.633234466250896	-1.13736764642014
UID_072337	EEF1B2	HAP1	SM	-0.31738755292459	-0.663891990382341
UID_072338	EEF1B2	HAP1	SM	0.0112206861665394	0.135384548138706
UID_072339	EEF1B2	HAP1	SM	0.142734435892282	0.0529950977880802
UID_072340	EEF1B2	HAP1	SM	-0.331070809778781	-0.553102884593174
UID_072341	EEF1B2	HAP1	SM	-0.0737274318755722	-0.258604280578689
UID_072342	EEF1B2	HAP1	SM	-1.18895464068684	-1.8228321194416
UID_072343	EEF1B2	HAP1	PM	-3.36911477136766	-3.19229733003491
UID_072344	EEF1B2	HAP1	SM	0.208233629479061	-0.176066470648529
UID_072345	EEF1B2	HAP1	SM	-0.224667770154605	-0.265838149391795
UID_072346	EEF1B2	HAP1	SM	-0.185592521043037	-0.268881971673093
UID_072347	EEF1B2	HAP1	SM	-0.141551173414449	-0.444604135993114
UID_072348	EEF1B2	HAP1	SM	-0.515730891054307	-1.19610130449255
UID_072349	EEF1B2	HAP1	SM	0.0720365466635748	0.152927326799345
UID_072350	EEF1B2	HAP1	SM	-0.0752246881194627	-0.0885836762974205
UID_072351	EEF1B2	HAP1	SM	-0.280024558219438	-0.23745198523945
UID_072352	EEF1B2	HAP1	SM	0.0370688142757006	-0.160523145208529
UID_072353	EEF1B2	HAP1	SM	-0.906374286018129	-1.45462136477676
UID_072354	EEF1B2	HAP1	PM	-0.128059792162882	-0.078904302756438
UID_072355	EEF1B2	HAP1	SM	0.0665536066619632	-0.0427155459849821
UID_072356	EEF1B2	HAP1	SM	0.124279644396392	0.115008165662224
UID_072357	EEF1B2	HAP1	SM	-0.0851778286788792	-0.203764160546664
UID_072358	EEF1B2	HAP1	SM	-0.120916495998127	-0.296991902248919
UID_072359	EEF1B2	HAP1	SM	-0.0258591348435451	-0.052630301383286
UID_072360	EEF1B2	HAP1	SM	0.0289852148804009	0.227055057923189
UID_072361	EEF1B2	HAP1	SM	0.0126532284334144	-0.160910484833839
UID_072362	EEF1B2	HAP1	SM	0.0630161198753053	0.0714144339379666
UID_072363	EEF1B2	HAP1	SM	-0.0352326398230958	-0.153337837541129
UID_072364	EEF1B2	HAP1	SM	-0.0825070903387317	-0.286874445540361
UID_072369	RAN	HAP1	PM	-5.31864442953465	-4.17947910709178
UID_072370	RAN	HAP1	SM	-0.137880522206641	-0.163438012597381
UID_072371	RAN	HAP1	SM	-3.03171097463807	-3.74400574730381
UID_072372	RAN	HAP1	SM	-3.87318771638707	-3.81794938255109
UID_072373	RAN	HAP1	SM	-4.93818225607613	-5.58294976944058
UID_072374	RAN	HAP1	SM	-4.67840937872568	-5.01767130541463
UID_072375	RAN	HAP1	SM	-0.740292628315336	-1.40588146739738
UID_072376	RAN	HAP1	SM	-3.39587546012718	-4.14756004108064
UID_072377	RAN	HAP1	SM	-3.10097651133436	-3.33721802932167
UID_072378	RAN	HAP1	SM	-3.63384254392631	-4.23662647528075
UID_072379	RAN	HAP1	SM	-3.91560276088497	-4.98496383454015
UID_072380	RAN	HAP1	PM	-3.49363281813274	-3.66138258172365
UID_072381	RAN	HAP1	SM	-2.58928030238485	-3.12418559515583
UID_072382	RAN	HAP1	SM	-2.4046855226626	-2.72393268915342
UID_072383	RAN	HAP1	SM	-4.12419983061554	-4.0937262870258
UID_072384	RAN	HAP1	SM	-3.30979544485891	-3.70197127964617
UID_072385	RAN	HAP1	SM	-3.59338568739827	-4.48771786430257
UID_072386	RAN	HAP1	SM	-1.65035402039314	-2.36676137019707
UID_072387	RAN	HAP1	SM	-3.48840412410972	-4.37093653443933
UID_072388	RAN	HAP1	SM	-3.6332346425244	-3.99029711430315
UID_072389	RAN	HAP1	SM	-3.64799134238113	-3.67099141624992
UID_072390	RAN	HAP1	SM	-3.42817422953372	-3.74105752405095
UID_072391	RAN	HAP1	PM	-3.84948775170007	-4.38284187854593
UID_072392	RAN	HAP1	SM	-2.29957812878328	-3.10063451125583
UID_072393	RAN	HAP1	SM	-3.4346040739607	-4.0345536943175
UID_072394	RAN	HAP1	SM	-3.66468920152355	-4.12264883882399
UID_072395	RAN	HAP1	SM	-3.1188216363127	-3.55381119710811
UID_072396	RAN	HAP1	SM	-3.93404715914356	-4.95093459683275
UID_072397	RAN	HAP1	SM	-1.65003255376496	-2.73203410127659
UID_072398	RAN	HAP1	SM	-2.38658903263565	-2.8160670437523
UID_072399	RAN	HAP1	SM	-3.83334139807839	-3.9502934026231
UID_072400	RAN	HAP1	SM	-3.04517937568362	-2.88965863150321
UID_072401	RAN	HAP1	SM	-3.16349804608326	-3.29829825825615
UID_072402	RAN	HAP1	PM	-4.72985812588364	-4.40019065597165
UID_072403	RAN	HAP1	SM	0.00701548604001364	0.0237296530693495
UID_072404	RAN	HAP1	SM	-0.139273520082887	-0.462401236269465
UID_072405	RAN	HAP1	SM	-3.86866350956936	-4.16565496634119
UID_072406	RAN	HAP1	SM	-4.02442023649935	-4.55713510154483
UID_072407	RAN	HAP1	SM	-5.63187571585315	-5.62851622211964
UID_072408	RAN	HAP1	SM	0.142678366528235	-0.00297461721771631
UID_072409	RAN	HAP1	SM	-0.472058435208846	-1.04620396118097
UID_072410	RAN	HAP1	SM	-2.93348431695078	-3.97270749888964
UID_072411	RAN	HAP1	SM	-4.32446818214089	-4.78273346390227
UID_072412	RAN	HAP1	SM	-5.75280952236169	-5.54870998903578
UID_072417	OPA1	HAP1	PM	-0.41210950066887	-1.01552731042188
UID_072418	OPA1	HAP1	SM	0.228077456380466	0.0764556618840671
UID_072419	OPA1	HAP1	SM	-0.176003555568392	-0.123048522626396
UID_072420	OPA1	HAP1	SM	-0.0376378248017093	-0.274492696805558
UID_072421	OPA1	HAP1	SM	-0.0797961389867559	-0.229140303013839
UID_072422	OPA1	HAP1	SM	-0.0201539917859606	-0.527729949078672
UID_072423	OPA1	HAP1	SM	-0.00370257909687488	-0.121854809559056
UID_072424	OPA1	HAP1	SM	-0.111043670601819	-0.129613921156886
UID_072425	OPA1	HAP1	SM	-0.045108062475962	-0.263353725439478
UID_072426	OPA1	HAP1	SM	-0.0726064154037292	-0.238032116512589
UID_072427	OPA1	HAP1	SM	-0.332210475674858	-0.840579600460329
UID_072428	OPA1	HAP1	PM	-0.574546899821895	-0.940156029176139
UID_072429	OPA1	HAP1	SM	-0.138950590109335	-0.173807756688987
UID_072430	OPA1	HAP1	SM	-0.148680463718342	-0.206785383779446
UID_072431	OPA1	HAP1	SM	-0.267180610611951	-0.510854988493679
UID_072432	OPA1	HAP1	SM	-0.329241471786197	-0.813004232584481
UID_072433	OPA1	HAP1	SM	-0.199877897067403	-0.999917968434342
UID_072434	OPA1	HAP1	SM	0.0524438869867786	-0.157079482991402
UID_072435	OPA1	HAP1	SM	-0.134659610376078	-0.647088348153949
UID_072436	OPA1	HAP1	SM	-0.337661110643057	-0.845681128479757
UID_072437	OPA1	HAP1	SM	-0.0936798548445072	0.0134684050931965
UID_072438	OPA1	HAP1	SM	-0.4889418020765	-0.850026432073316
UID_072439	OPA1	HAP1	PM	-0.401693566737449	-1.22092468139096
UID_072440	OPA1	HAP1	SM	0.0159634672575229	-0.103691810550078
UID_072441	OPA1	HAP1	SM	-0.308894537125372	-0.420372145211499
UID_072442	OPA1	HAP1	SM	-0.720186086501237	-1.39204550814178
UID_072443	OPA1	HAP1	SM	-0.218372993256664	-0.724707577452493
UID_072444	OPA1	HAP1	SM	-0.0189409945692532	-0.703054179726179
UID_072445	OPA1	HAP1	SM	0.10613879286499	-0.162215980712478
UID_072446	OPA1	HAP1	SM	-0.0513294959892578	-0.089098570594101
UID_072447	OPA1	HAP1	SM	0.0651954944034762	-0.0642366156369875
UID_072448	OPA1	HAP1	SM	-0.451564891080962	-0.974531638109163
UID_072449	OPA1	HAP1	SM	-0.477840891846881	-1.42581519341511
UID_072450	OPA1	HAP1	PM	-0.865640238697542	-1.46010538128501
UID_072451	OPA1	HAP1	SM	0.127382123757639	0.0924674866919445
UID_072452	OPA1	HAP1	SM	-0.147363903835075	-0.243977189617079
UID_072453	OPA1	HAP1	SM	-0.299464812586133	-0.355031473397016
UID_072454	OPA1	HAP1	SM	-0.218772421605012	-0.638496851416213
UID_072455	OPA1	HAP1	SM	-0.608900562713745	-1.2006779839937
UID_072456	OPA1	HAP1	SM	0.0588020595126634	0.0298733372478142
UID_072457	OPA1	HAP1	SM	-0.0516203319449022	-0.0298121288158671
UID_072458	OPA1	HAP1	SM	0.00785402039443454	-0.000848072137277139
UID_072459	OPA1	HAP1	SM	-0.131297820198276	-0.197643612834803
UID_072460	OPA1	HAP1	SM	-0.669521343826887	-1.57893960306523
UID_072465	RPLP0	HAP1	PM	-3.38072424614416	-3.90188095358205
UID_072466	RPLP0	HAP1	SM	-0.0395998449172602	-0.0275689654703201
UID_072467	RPLP0	HAP1	SM	-0.608154085905094	-1.08923382194946
UID_072468	RPLP0	HAP1	SM	-1.74807886351006	-2.69332368534875
UID_072469	RPLP0	HAP1	SM	-2.39988292020926	-3.00514471760204
UID_072470	RPLP0	HAP1	SM	-2.7215193542414	-2.75347025585173
UID_072471	RPLP0	HAP1	SM	0.0173049091579614	0.120027469817595
UID_072472	RPLP0	HAP1	SM	-1.48594428533494	-2.18825291633478
UID_072473	RPLP0	HAP1	SM	-2.02028593728134	-3.0410391290551
UID_072474	RPLP0	HAP1	SM	-2.94934613127804	-3.02975483023597
UID_072475	RPLP0	HAP1	SM	-2.79322233115465	-3.80441574304742
UID_072476	RPLP0	HAP1	PM	-3.56512879359546	-3.30477029909047
UID_072477	RPLP0	HAP1	SM	-0.0438278318854836	-0.296530122185229
UID_072478	RPLP0	HAP1	SM	-2.74602025215223	-3.22291683919442
UID_072479	RPLP0	HAP1	SM	-3.29664844698988	-3.75568736762226
UID_072480	RPLP0	HAP1	SM	-3.13202493719937	-3.37478098139298
UID_072481	RPLP0	HAP1	SM	-2.66617466973726	-3.25095206405046
UID_072482	RPLP0	HAP1	SM	-0.27322196542401	-0.310734600865396
UID_072483	RPLP0	HAP1	SM	-3.11291094204784	-3.46029469144178
UID_072484	RPLP0	HAP1	SM	-2.68709253064191	-2.97833607254273
UID_072485	RPLP0	HAP1	SM	-2.68006360140686	-3.74397035993459
UID_072486	RPLP0	HAP1	SM	-3.26134330786712	-3.40953327772132
UID_072487	RPLP0	HAP1	PM	-4.96936073624047	-3.843914962448
UID_072488	RPLP0	HAP1	SM	-0.150756737605996	-0.092286117434473
UID_072489	RPLP0	HAP1	SM	-2.38929451913109	-2.88796368704778
UID_072490	RPLP0	HAP1	SM	-3.02919250345637	-3.71626270406148
UID_072491	RPLP0	HAP1	SM	-3.50375761090023	-4.04353936535576
UID_072492	RPLP0	HAP1	SM	-5.25628362905364	-5.49983424895379
UID_072493	RPLP0	HAP1	SM	-0.0826235923980831	-0.206456650655152
UID_072494	RPLP0	HAP1	SM	-1.02439073352398	-1.51487986282261
UID_072495	RPLP0	HAP1	SM	-3.04081456164544	-3.65419700920057
UID_072496	RPLP0	HAP1	SM	-4.1715176436424	-4.46413467908083
UID_072497	RPLP0	HAP1	SM	-5.21316463181191	-4.98202256091956
UID_072498	RPLP0	HAP1	PM	-5.22128124884108	-3.85893746103512
UID_072499	RPLP0	HAP1	SM	-2.78030125801495	-3.94924921359653
UID_072500	RPLP0	HAP1	SM	-4.07784388040224	-4.23177018642566
UID_072501	RPLP0	HAP1	SM	-4.4280856365797	-5.08731030318896
UID_072502	RPLP0	HAP1	SM	-5.502336576518	-5.39414812874446
UID_072503	RPLP0	HAP1	SM	-5.22213148341936	-5.46836016910311
UID_072504	RPLP0	HAP1	SM	-0.50474324978529	-0.6158554969368
UID_072505	RPLP0	HAP1	SM	-3.66789993385284	-4.7932401244621
UID_072506	RPLP0	HAP1	SM	-5.02447597609753	-4.71489629080483
UID_072507	RPLP0	HAP1	SM	-4.1530506891187	-4.9347415011782
UID_072508	RPLP0	HAP1	SM	-4.64607157264065	-5.35953163520178
UID_072513	NRF1	HAP1	PM	-3.42450145302127	-3.50440672523446
UID_072514	NRF1	HAP1	SM	-0.0606966006205529	-0.227137377070432
UID_072515	NRF1	HAP1	SM	-0.00763577164309094	0.134930671158324
UID_072516	NRF1	HAP1	SM	0.04679095293202	0.194192217232108
UID_072517	NRF1	HAP1	SM	0.127084497218728	0.254445944256468
UID_072518	NRF1	HAP1	SM	-1.49222538977274	-1.95465416297759
UID_072519	NRF1	HAP1	SM	0.332836335352614	0.157571754348112
UID_072520	NRF1	HAP1	SM	0.239730380957268	0.380051626221621
UID_072521	NRF1	HAP1	SM	0.18792920226208	0.165285563094515
UID_072522	NRF1	HAP1	SM	0.227588869721327	0.560229283013052
UID_072523	NRF1	HAP1	SM	-2.59587027450199	-2.92303450343734
UID_072524	NRF1	HAP1	PM	-0.505642977924006	-1.05251360244409
UID_072525	NRF1	HAP1	SM	-0.0118726135459041	-0.0168109913689887
UID_072526	NRF1	HAP1	SM	0.0903012873195644	0.231094835892017
UID_072527	NRF1	HAP1	SM	0.181927496363698	0.122998874238352
UID_072528	NRF1	HAP1	SM	0.151677939601315	-0.0254098179175263
UID_072529	NRF1	HAP1	SM	-0.210949771446037	-0.294353427778426
UID_072530	NRF1	HAP1	SM	0.0906678716529966	-0.0228668093123487
UID_072531	NRF1	HAP1	SM	-0.0412326998636169	0.0536435782715183
UID_072532	NRF1	HAP1	SM	-0.00637432140346003	0.187319448311783
UID_072533	NRF1	HAP1	SM	0.095883224452884	0.10420370598466
UID_072534	NRF1	HAP1	SM	-0.458633386259988	-0.826805587289538
UID_072535	NRF1	HAP1	PM	-2.85456335401982	-3.81233261380287
UID_072536	NRF1	HAP1	SM	0.0502269148959988	-0.0661620678439453
UID_072537	NRF1	HAP1	SM	0.167478185140897	0.208175310817394
UID_072538	NRF1	HAP1	SM	0.144357951276318	0.177893620634923
UID_072539	NRF1	HAP1	SM	-1.94210481628923	-2.41646759581992
UID_072540	NRF1	HAP1	SM	-2.36559261928834	-2.86637500241531
UID_072541	NRF1	HAP1	SM	0.1471109694856	0.327983041515548
UID_072542	NRF1	HAP1	SM	0.122849448724171	0.114540440839863
UID_072543	NRF1	HAP1	SM	-0.25528707053044	-0.147556805428426
UID_072544	NRF1	HAP1	SM	-1.77821735422624	-2.3003145915995
UID_072545	NRF1	HAP1	SM	-2.56155563165607	-3.0507672504664
UID_072546	NRF1	HAP1	PM	-0.44216392615985	-0.695992677429075
UID_072547	NRF1	HAP1	SM	-0.169495319755209	-0.221792661038569
UID_072548	NRF1	HAP1	SM	0.0693268562401164	-0.0634113517719112
UID_072549	NRF1	HAP1	SM	-0.31849810155359	-0.391937730472517
UID_072550	NRF1	HAP1	SM	-0.163841816606736	-0.273893406411411
UID_072551	NRF1	HAP1	SM	0.113240016986172	0.197711376442561
UID_072552	NRF1	HAP1	SM	0.0461731580055528	-0.063675830288595
UID_072553	NRF1	HAP1	SM	0.0871240088753887	-0.11654709740262
UID_072554	NRF1	HAP1	SM	-0.236531878243422	-0.0014544201064022
UID_072555	NRF1	HAP1	SM	-0.0537973947246308	0.0467261783157352
UID_072556	NRF1	HAP1	SM	-0.289559774739497	-0.619917818834375
UID_072561	HNRNPH1	HAP1	PM	-5.28701602389253	-4.53277747247185
UID_072562	HNRNPH1	HAP1	SM	-3.75322511579717	-4.89983765652446
UID_072563	HNRNPH1	HAP1	SM	-2.58257857206704	-3.2658948754123
UID_072564	HNRNPH1	HAP1	SM	-2.31852988614659	-3.70783212505939
UID_072565	HNRNPH1	HAP1	SM	-2.45328018284669	-4.09515510919503
UID_072566	HNRNPH1	HAP1	SM	-3.83237420686449	-4.38478681288355
UID_072567	HNRNPH1	HAP1	SM	-0.860263621423427	-1.91319021751771
UID_072568	HNRNPH1	HAP1	SM	-2.53804736228742	-3.42968335954923
UID_072569	HNRNPH1	HAP1	SM	-3.36837689513292	-5.02718329357572
UID_072570	HNRNPH1	HAP1	SM	-2.01423174787526	-3.32378918035679
UID_072571	HNRNPH1	HAP1	SM	-4.2992184762555	-4.4134729947482
UID_072572	HNRNPH1	HAP1	PM	-4.47034681852836	-4.65561261222813
UID_072573	HNRNPH1	HAP1	SM	-0.0996395317769343	-0.120162096790619
UID_072574	HNRNPH1	HAP1	SM	-0.267660197987743	-0.710345538259664
UID_072575	HNRNPH1	HAP1	SM	-1.13525037743119	-2.37499877952079
UID_072576	HNRNPH1	HAP1	SM	-3.52793168036867	-4.24993645953294
UID_072577	HNRNPH1	HAP1	SM	-3.75313204960868	-3.81954976541227
UID_072578	HNRNPH1	HAP1	SM	0.0606636170991657	-0.0252992027428994
UID_072579	HNRNPH1	HAP1	SM	-0.211752857711969	-0.3626351575983
UID_072580	HNRNPH1	HAP1	SM	-0.332025586973824	-0.712676972008965
UID_072581	HNRNPH1	HAP1	SM	-3.72887383485503	-3.76648007324771
UID_072582	HNRNPH1	HAP1	SM	-3.32987328826736	-3.58860065848417
UID_072583	HNRNPH1	HAP1	PM	-3.50969607376246	-3.30238453327107
UID_072584	HNRNPH1	HAP1	SM	-0.0333074627853525	-0.0329804231444312
UID_072585	HNRNPH1	HAP1	SM	0.103834484511715	0.00811497774520026
UID_072586	HNRNPH1	HAP1	SM	-0.217707413628604	-0.320988865080717
UID_072587	HNRNPH1	HAP1	SM	0.00232584426746331	-0.364541450612195
UID_072588	HNRNPH1	HAP1	SM	-1.49407120528209	-2.19889200571543
UID_072589	HNRNPH1	HAP1	SM	-0.181140283743139	-0.521955426485969
UID_072590	HNRNPH1	HAP1	SM	0.176838022485989	-0.0309275456926115
UID_072591	HNRNPH1	HAP1	SM	-0.139827601084795	-0.125576554669234
UID_072592	HNRNPH1	HAP1	SM	-0.201059094730951	-0.505232851726673
UID_072593	HNRNPH1	HAP1	SM	-1.29095751421661	-2.38156718337798
UID_072594	HNRNPH1	HAP1	PM	-3.66182221510745	-4.56993942464092
UID_072595	HNRNPH1	HAP1	SM	0.268761612853291	0.333778010844883
UID_072596	HNRNPH1	HAP1	SM	-0.0179140116721853	-0.0522769706974571
UID_072597	HNRNPH1	HAP1	SM	-0.242424325461619	-0.945060673181058
UID_072598	HNRNPH1	HAP1	SM	-2.28682883910855	-3.45904598431412
UID_072599	HNRNPH1	HAP1	SM	-3.09607743888274	-3.84715078876274
UID_072600	HNRNPH1	HAP1	SM	-0.0624270349964095	0.0436673604348578
UID_072601	HNRNPH1	HAP1	SM	-0.26117828948606	-0.782263074960765
UID_072602	HNRNPH1	HAP1	SM	-1.48227080133133	-2.88685974345257
UID_072603	HNRNPH1	HAP1	SM	-0.00353740916573603	-0.184265650179505
UID_072604	HNRNPH1	HAP1	SM	-3.73847684294948	-4.68748840738202
UID_072609	G6PD	HAP1	PM	-0.362333143433492	-1.21550373070987
UID_072610	G6PD	HAP1	SM	-0.127999435706621	-0.133071345638874
UID_072611	G6PD	HAP1	SM	-0.169478830174158	-0.124907109989683
UID_072612	G6PD	HAP1	SM	0.119383108393322	-0.0619328034421565
UID_072613	G6PD	HAP1	SM	-0.0446986742724506	-0.395161199010725
UID_072614	G6PD	HAP1	SM	-0.338576975526573	-1.27093463477638
UID_072615	G6PD	HAP1	SM	0.275058735432334	0.13227674224397
UID_072616	G6PD	HAP1	SM	-0.0614203027914433	-0.233523151401249
UID_072617	G6PD	HAP1	SM	0.0275626103676798	-0.1005435219392
UID_072618	G6PD	HAP1	SM	-0.115691409477111	-0.392961117097614
UID_072619	G6PD	HAP1	SM	-0.255601764169985	-0.860810667734705
UID_072620	G6PD	HAP1	PM	-0.244859912125999	-0.582089698942931
UID_072621	G6PD	HAP1	SM	-0.0594864347843778	0.00160203516866249
UID_072622	G6PD	HAP1	SM	0.0986631914884758	-0.0742430879454646
UID_072623	G6PD	HAP1	SM	-0.113526298383298	-0.153434327913548
UID_072624	G6PD	HAP1	SM	0.0284579473074133	-0.0446913691219027
UID_072625	G6PD	HAP1	SM	-0.0167861292532245	-0.158755528476576
UID_072626	G6PD	HAP1	SM	0.00771108274752434	-0.00725270344115152
UID_072627	G6PD	HAP1	SM	0.0231943285622622	-0.0677673925524652
UID_072628	G6PD	HAP1	SM	0.0661877143218395	-0.145726128424358
UID_072629	G6PD	HAP1	SM	0.0338878155377146	-0.267472428065188
UID_072630	G6PD	HAP1	SM	-0.174781353161411	-0.36152696513088
UID_072631	G6PD	HAP1	PM	-0.0308756359862798	-0.411255314462531
UID_072632	G6PD	HAP1	SM	0.0947709635996244	0.109497141787182
UID_072633	G6PD	HAP1	SM	-0.112976058746947	-0.0548832065408807
UID_072634	G6PD	HAP1	SM	-0.0130220507933543	-0.263980729614764
UID_072635	G6PD	HAP1	SM	0.0441160396416413	-0.0997871357964003
UID_072636	G6PD	HAP1	SM	-0.0302631320642417	-0.255455880759954
UID_072637	G6PD	HAP1	SM	0.0922267191949613	-0.0254683715941125
UID_072638	G6PD	HAP1	SM	0.0336463106318195	-0.143332453248787
UID_072639	G6PD	HAP1	SM	-0.104357620184923	-0.193513692076336
UID_072640	G6PD	HAP1	SM	-0.196631144482578	-0.102900750253263
UID_072641	G6PD	HAP1	SM	-0.198500936701553	-0.402683746098372
UID_072642	G6PD	HAP1	PM	0.10036710456795	-0.0859861875392647
UID_072643	G6PD	HAP1	SM	0.2243751916952	0.144615363587901
UID_072644	G6PD	HAP1	SM	-0.0334162331946089	0.0120112195353492
UID_072645	G6PD	HAP1	SM	0.125677311939339	0.109472068258973
UID_072646	G6PD	HAP1	SM	0.20111549558291	0.238617862697669
UID_072647	G6PD	HAP1	SM	-0.0396031033576838	-0.251563914784373
UID_072648	G6PD	HAP1	SM	0.0660759082568687	0.0665924849390652
UID_072649	G6PD	HAP1	SM	0.209227434311231	0.161001138418299
UID_072650	G6PD	HAP1	SM	0.134873604303484	0.0304417448016129
UID_072651	G6PD	HAP1	SM	0.0173962786698721	-0.160665122613042
UID_072652	G6PD	HAP1	SM	0.0474689680214302	-0.0642950719487185
UID_072657	RPL24	HAP1	PM	-5.03727692586444	-4.18532978315856
UID_072658	RPL24	HAP1	SM	0.0524904253861296	-0.0963865981713153
UID_072659	RPL24	HAP1	SM	-0.546491668909023	-1.19434469188169
UID_072660	RPL24	HAP1	SM	-1.85647953470721	-2.41097734883301
UID_072661	RPL24	HAP1	SM	-3.14836906705915	-3.14035219787306
UID_072662	RPL24	HAP1	SM	-3.46885407735999	-4.42926332524411
UID_072663	RPL24	HAP1	SM	-0.164956611563106	-0.115105379246854
UID_072664	RPL24	HAP1	SM	-0.175139025053118	-0.466535358125699
UID_072665	RPL24	HAP1	SM	-1.93735924689444	-2.73772582123362
UID_072666	RPL24	HAP1	SM	-3.14005804977054	-5.13208619323237
UID_072667	RPL24	HAP1	SM	-2.70635212820404	-2.99801614592984
UID_072668	RPL24	HAP1	PM	-3.75894528840124	-3.85980968527277
UID_072670	RPL24	HAP1	SM	-3.06814894025884	-2.84411744065817
UID_072671	RPL24	HAP1	SM	-2.6530863791089	-3.42555526504934
UID_072672	RPL24	HAP1	SM	-3.43935442822199	-3.18138622551664
UID_072673	RPL24	HAP1	SM	-4.58273925069461	-5.15810508202078
UID_072674	RPL24	HAP1	SM	-1.31843378568728	-1.71896534023629
UID_072675	RPL24	HAP1	SM	-2.35856013671275	-3.19045000352266
UID_072676	RPL24	HAP1	SM	-3.34995121498022	-3.43055960276774
UID_072677	RPL24	HAP1	SM	-3.17239426938962	-3.47217217907231
UID_072678	RPL24	HAP1	SM	-3.55143249457317	-3.15706329214984
UID_072679	RPL24	HAP1	PM	-4.10663502488569	-4.15862151641567
UID_072680	RPL24	HAP1	SM	-0.0310777531257872	-0.0295329103902614
UID_072681	RPL24	HAP1	SM	-1.6751506703078	-2.36859100676984
UID_072682	RPL24	HAP1	SM	-2.34629281377868	-2.85208956392255
UID_072683	RPL24	HAP1	SM	-2.51391692300283	-2.69510458572816
